,price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,type,paint_color
21483,34395,2019.0,ford,f-150,excellent,gas,15174.0,clean,automatic,pickup,white
21484,8975,2016.0,chevrolet,malibu limited,excellent,gas,144000.0,clean,automatic,sedan,white
21485,39950,2015.0,ram,2500 crew cab,excellent,gas,86351.0,clean,automatic,truck,black
21486,0,2013.0,honda,accord ex-l sedan,excellent,gas,94108.0,clean,automatic,sedan,silver
21487,49997,2018.0,toyota,"sequoia sr5 trd build out*1-owner*full new build*bilstein lift*35""master craft mxt tires*new 18""black rhino wheels*chrome delete pkg*custom painted 2-tone bumpers*8-pass seating*",,gas,58476.0,clean,automatic,SUV,white
21488,42995,2016.0,ford,transit-350,,gas,42141.0,clean,automatic,,white
21489,8997,2011.0,toyota,rav4,like new,gas,164000.0,clean,automatic,SUV,grey
21490,27999,2012.0,chevrolet,silverado 2500 work,excellent,gas,14260.0,,automatic,truck,
21491,8997,2011.0,toyota,rav4,like new,gas,164000.0,clean,automatic,SUV,grey
21492,1500,1977.0,dodge,,fair,gas,100000.0,clean,automatic,truck,
21493,13975,2013.0,ford,explorer,excellent,gas,161000.0,clean,automatic,SUV,white
21494,44995,2015.0,ram,2500,,diesel,69897.0,clean,automatic,,silver
21495,36590,2013.0,chevrolet,corvette grand sport,good,other,79156.0,clean,other,other,
21496,17000,2015.0,bmw,428i gran coupe,excellent,gas,94000.0,clean,automatic,coupe,
21497,31990,2018.0,jeep,wrangler unlimited sport s,good,gas,52733.0,clean,other,other,black
21498,24590,2017.0,chevrolet,silverado 1500 regular,good,gas,40784.0,clean,other,pickup,white
21499,31590,2020.0,mazda,mx-5 miata club,good,gas,2195.0,clean,other,other,
21500,28990,2020.0,subaru,wrx sedan 4d,good,gas,12567.0,clean,other,sedan,blue
21501,31990,2016.0,ford,f150 super cab xl pickup 4d,good,gas,34729.0,clean,other,pickup,white
21502,25990,2018.0,chevrolet,camaro ls coupe 2d,good,gas,10572.0,clean,other,coupe,black
21503,0,2017.0,kia,forte,,gas,40816.0,clean,automatic,sedan,silver
21504,22590,2020.0,subaru,impreza wagon 4d,good,gas,10667.0,clean,other,wagon,white
21505,28990,2012.0,bmw,m3 convertible 2d,good,gas,70703.0,clean,other,other,silver
21506,35990,2021.0,jeep,wrangler sport suv 2d,good,gas,2600.0,clean,other,other,yellow
21507,2700,2002.0,honda,civic,good,gas,189000.0,clean,automatic,,black
21508,31590,2016.0,dodge,challenger r/t plus shaker,good,other,27440.0,clean,other,coupe,black
21509,48990,2011.0,ford,f-450sd,,diesel,68024.0,clean,automatic,,white
21510,19990,2013.0,bmw,3 series 335i sedan 4d,good,gas,79396.0,clean,other,sedan,brown
21511,19990,2013.0,infiniti,g g37 sport coupe 2d,good,gas,57181.0,clean,other,coupe,black
21512,0,2018.0,ford,fusion se hybrid,,gas,62197.0,clean,automatic,other,white
21513,0,2011.0,toyota,scion xb wgn,excellent,gas,133742.0,clean,automatic,SUV,silver
21514,19990,2013.0,lexus,es 350 sedan 4d,good,gas,62039.0,clean,other,sedan,
21515,25990,2019.0,ford,f150 regular cab xlt pickup,good,gas,21480.0,clean,other,pickup,black
21516,69990,2019.0,ford,f-550sd,,diesel,1353.0,clean,automatic,,white
21517,30990,2017.0,toyota,tundra double cab sr,good,gas,41124.0,clean,other,pickup,red
21518,27500,2014.0,,freightliner step van,like new,diesel,216000.0,clean,automatic,,
21519,0,2017.0,toyota,tacoma,,other,102479.0,clean,automatic,pickup,silver
21520,9000,1977.0,ford,f-150,good,gas,100000.0,clean,automatic,pickup,blue
21521,46995,2013.0,ford,f-350sd,,diesel,94472.0,clean,automatic,,white
21522,29990,2016.0,ford,mustang gt coupe 2d,good,gas,19374.0,clean,automatic,coupe,red
21523,49495,2018.0,ram,2500,,diesel,54955.0,clean,automatic,,white
21524,15000,2006.0,gmc,sierra denali 1500,excellent,gas,175000.0,clean,automatic,pickup,white
21525,14500,1949.0,,1949 Diamond T,,gas,99999.0,clean,manual,,
21526,0,2019.0,nissan,altima,,gas,34336.0,clean,automatic,sedan,silver
21527,59990,2019.0,ram,2500,,gas,19102.0,clean,automatic,,black
21528,4499,2007.0,chevrolet,cobalt lt,excellent,gas,177400.0,clean,automatic,coupe,silver
21529,0,2014.0,nissan,rogue,,gas,47287.0,clean,automatic,SUV,white
21530,23995,2011.0,bmw,3 series,,gas,74000.0,clean,automatic,other,
21531,78995,2019.0,ford,f-350sd,,diesel,61965.0,clean,automatic,,white
21532,29600,2019.0,toyota,tacoma trd sport 4x4,like new,gas,19000.0,salvage,automatic,pickup,grey
21533,89995,2021.0,chevrolet,silverado 3500hd,,diesel,3313.0,clean,automatic,,white
21534,6998,2009.0,ford,focus,excellent,gas,139011.0,clean,automatic,sedan,blue
21535,5998,2007.0,nissan,altima,excellent,gas,181954.0,clean,automatic,sedan,grey
21536,13998,2013.0,audi,a3,excellent,gas,92543.0,clean,automatic,sedan,white
21537,14998,2015.0,kia,optima,excellent,gas,70417.0,clean,automatic,sedan,black
21538,16393,2010.0,cadillac,escalade esv,excellent,gas,150057.0,clean,automatic,SUV,black
21539,16884,2014.0,chevrolet,suburban,excellent,gas,122345.0,clean,automatic,SUV,brown
21540,125998,2016.0,mercedes-benz,g-class,excellent,gas,,clean,automatic,SUV,
21541,59998,2017.0,mercedes-benz,s-class,excellent,gas,,clean,automatic,sedan,
21542,16029,2016.0,chevrolet,traverse,excellent,gas,131604.0,clean,automatic,SUV,white
21543,51998,2017.0,alfa-romeo,romeo giulia,excellent,gas,,clean,automatic,sedan,
21544,31998,2018.0,lexus,nx,excellent,gas,,clean,automatic,SUV,
21545,13220,2015.0,chevrolet,malibu,excellent,gas,68817.0,clean,automatic,sedan,white
21546,84998,2018.0,bmw,m5,excellent,gas,,clean,automatic,sedan,
21547,0,2017.0,nissan,versa,,gas,55750.0,clean,automatic,sedan,red
21548,14498,2017.0,volkswagen,jetta,excellent,gas,,clean,automatic,sedan,black
21549,12432,2016.0,chevrolet,malibu limited,excellent,gas,82808.0,clean,automatic,sedan,white
21550,39598,2018.0,mercedes-benz,e-class,excellent,gas,,clean,automatic,sedan,
21551,38998,2018.0,mercedes-benz,e-class,excellent,gas,,clean,automatic,sedan,
21552,7000,2007.0,chrysler,300,good,gas,140342.0,clean,automatic,sedan,blue
21553,7900,2008.0,honda,crv ex-l awd,excellent,gas,109000.0,clean,automatic,,grey
21554,30998,2008.0,lexus,sc,excellent,gas,,clean,automatic,convertible,
21555,84998,2019.0,ram,3500,excellent,gas,,clean,automatic,pickup,
21556,44598,2018.0,mercedes-benz,e-class,excellent,gas,,clean,automatic,sedan,
21557,37998,2018.0,mercedes-benz,glc,excellent,gas,,clean,automatic,SUV,
21558,27898,2018.0,mercedes-benz,gla,excellent,gas,,clean,automatic,SUV,
21559,56998,2018.0,mercedes-benz,gls,excellent,gas,,clean,automatic,SUV,black
21560,33998,2014.0,chevrolet,silverado 1500,excellent,gas,,clean,automatic,pickup,black
21561,44598,2019.0,toyota,4runner,excellent,gas,,clean,automatic,SUV,
21562,45995,2016.0,ford,f-550sd,,diesel,51712.0,clean,automatic,,white
21563,33998,2017.0,dodge,challenger,excellent,gas,,clean,automatic,coupe,
21564,38998,2015.0,lincoln,navigator,excellent,gas,,clean,automatic,SUV,
21565,69998,2017.0,chevrolet,corvette,excellent,gas,,clean,automatic,coupe,
21566,41998,2017.0,mercedes-benz,c-class,excellent,gas,,clean,automatic,sedan,black
21567,13998,2015.0,buick,lacrosse,excellent,gas,,clean,automatic,sedan,
21568,0,2018.0,hyundai,accent,,gas,55985.0,clean,automatic,sedan,silver
21569,32995,2014.0,chevrolet,silverado 1500 4x4,excellent,gas,89268.0,clean,automatic,truck,
21570,32995,2014.0,chevrolet,silverado 1500 4x4,excellent,gas,89268.0,clean,automatic,truck,
21571,13500,1985.0,toyota,tacoma hilux pickup,good,gas,267000.0,salvage,automatic,pickup,
21572,94995,2019.0,ford,f-250sd,,diesel,15566.0,clean,automatic,,black
21573,5500,1972.0,chevrolet,truck,good,gas,21.0,clean,manual,truck,grey
21574,3900,2007.0,honda,civic,excellent,gas,160879.0,salvage,automatic,sedan,blue
21575,14800,1996.0,ford,bronco xlt 4x4,good,gas,198000.0,clean,manual,,
21576,77995,2020.0,ram,3500,,diesel,6050.0,clean,automatic,,
21577,0,2020.0,hyundai,accent,,gas,30243.0,clean,automatic,sedan,blue
21578,0,2016.0,honda,civic sedan,,gas,43794.0,clean,automatic,sedan,
21579,0,2016.0,honda,accord ex sedan,excellent,gas,52396.0,clean,automatic,sedan,grey
21580,39900,2013.0,,freightliner m2 106,good,diesel,197334.0,clean,automatic,truck,white
21581,11000,2017.0,honda,accord,,gas,78000.0,salvage,automatic,,
21582,4900,2006.0,honda,accord 4-door sedan,excellent,gas,151370.0,clean,automatic,sedan,blue
21583,13250,2015.0,dodge,journey,,gas,61000.0,clean,automatic,,
21584,28900,2014.0,ram,1500 crew cab,good,diesel,110854.0,clean,automatic,truck,white
21585,31900,2014.0,,ISUZU NRR BOX TRUCK,good,diesel,130410.0,clean,automatic,truck,white
21586,0,2008.0,,WORKHORSE W42,,gas,,clean,,other,black
21587,4000,1997.0,acura,integra,excellent,gas,190000.0,clean,manual,coupe,red
21588,6000,1999.0,,1999 tacoma TRD,fair,gas,372000.0,clean,automatic,truck,black
21589,32990,2014.0,bmw,6 series 640i convertible 2d,good,gas,40405.0,clean,other,other,white
21590,34990,2017.0,dodge,durango r/t sport utility,good,gas,27451.0,clean,other,other,black
21591,29990,2017.0,honda,pilot touring sport,good,other,25196.0,clean,other,SUV,white
21592,35590,2019.0,honda,odyssey ex-l minivan 4d,good,gas,4265.0,clean,other,van,blue
21593,19590,2013.0,bmw,1 series 135i coupe 2d,good,gas,83600.0,clean,other,coupe,black
21594,35990,2018.0,honda,civic type r touring,good,other,40831.0,clean,other,sedan,black
21595,16590,2015.0,volkswagen,beetle 1.8t fleet,good,gas,39649.0,clean,other,hatchback,black
21596,33990,2019.0,toyota,rav4 hybrid xse sport,good,hybrid,23963.0,clean,other,SUV,
21597,34990,2018.0,acura,mdx sh-awd w/technology,good,gas,29936.0,clean,other,other,
21598,31990,2019.0,ram,1500 classic quad cab,good,other,27479.0,clean,other,pickup,
21599,21990,2016.0,,Scion FR-S Release Series 2.0,good,gas,39647.0,clean,other,coupe,
21600,39990,2018.0,audi,s5 premium plus sedan 4d,good,other,44054.0,clean,other,sedan,black
21601,25990,2014.0,bmw,z4 sdrive28i roadster 2d,good,other,61419.0,clean,other,other,black
21602,19590,2012.0,audi,a5 2.0t fronttrak premium,good,other,63904.0,clean,other,convertible,white
21603,15990,2015.0,toyota,prius four hatchback 4d,good,gas,66732.0,clean,other,hatchback,white
21604,15990,2018.0,toyota,yaris ia sedan 4d,good,gas,33200.0,clean,other,sedan,red
21605,32990,2020.0,cadillac,ct5 premium luxury,good,other,15588.0,clean,other,sedan,white
21606,19950,2003.0,ford,f250 super duty 4x4,excellent,diesel,163388.0,clean,automatic,truck,white
21607,55500,2015.0,ford,f350 super duty,excellent,diesel,37200.0,clean,automatic,truck,grey
21608,14500,2011.0,,chysler 300,excellent,gas,41000.0,clean,automatic,sedan,red
21609,8997,2011.0,toyota,rav4,like new,gas,164000.0,clean,automatic,SUV,grey
21610,13500,1989.0,,KOHLER DIESEL GENERATOR,good,diesel,1.0,clean,other,,
21611,49995,2019.0,,Isuzu NRR,,diesel,35396.0,clean,automatic,,white
21612,10000,1996.0,ford,f250 super duty,excellent,gas,76850.0,clean,automatic,,orange
21613,26000,2020.0,,Mobile Ramp,,other,1.0,clean,other,,black
21614,42995,2019.0,mercedes-benz,sprinter 3500,,diesel,10.0,clean,automatic,van,white
21615,10900,2013.0,honda,accord,like new,gas,163222.0,clean,automatic,sedan,black
21616,16500,1966.0,,TOWMOTOR BHF20,fair,other,1.0,clean,other,,
21617,40995,2018.0,chevrolet,silverado 2500hd,,gas,64030.0,clean,automatic,,white
21618,34990,2013.0,ford,f-350 super duty,excellent,gas,5220.0,clean,automatic,pickup,white
21619,31990,2013.0,chevrolet,silverado 2500hd,excellent,gas,6537.0,clean,automatic,pickup,grey
21620,29990,2012.0,chevrolet,silverado 3500hd,excellent,gas,40321.0,clean,automatic,pickup,white
21621,36990,2012.0,ford,f-250 super duty,excellent,diesel,31152.0,clean,automatic,pickup,green
21622,58990,2019.0,chevrolet,silverado 6500hd,excellent,diesel,12.0,clean,automatic,,white
21623,59990,2012.0,,International 7300,excellent,diesel,74894.0,clean,automatic,,white
21624,44990,2013.0,,International 4300,excellent,diesel,66126.0,clean,automatic,,white
21625,44990,2019.0,mercedes-benz,sprinter cab chassis,excellent,diesel,21.0,clean,automatic,,silver
21626,15990,2006.0,chevrolet,express cargo,good,gas,86408.0,clean,automatic,,white
21627,31990,2012.0,,International TerraStar,good,diesel,137855.0,clean,automatic,pickup,white
21628,49995,2014.0,ford,f-550sd,,diesel,38437.0,clean,automatic,,white
21629,25000,2008.0,chevrolet,silverado 2500hd,,diesel,162000.0,clean,automatic,,
21630,2950,2000.0,ford,excursion,,gas,250000.0,clean,automatic,,
21631,24997,2005.0,toyota,"tundra sr5 4dr 1-oregon owner*0-rust*never off road*new timing belt&water pump*new bilstein-toytec lift*new 33"" yokohama geolanders*new oem 17""toyota wheels*leer canopy",,gas,109562.0,clean,automatic,pickup,white
21632,49995,2018.0,ram,3500,,diesel,66879.0,clean,automatic,,white
21633,35000,2001.0,chevrolet,c3500,excellent,gas,123200.0,clean,automatic,,white
21634,0,2017.0,kia,forte,,gas,40816.0,clean,automatic,sedan,silver
21635,49995,2013.0,ram,4500hd,,diesel,118018.0,clean,automatic,,white
21636,5000,1987.0,chevrolet,silverado,good,gas,265298.0,clean,automatic,pickup,white
21637,50995,2012.0,ford,f-450sd,,diesel,696.0,clean,automatic,,white
21638,0,2013.0,mercedes-benz,cl63 amg,,gas,50203.0,clean,automatic,other,grey
21639,2300,1999.0,ford,f250 lariat,good,gas,183000.0,clean,automatic,truck,white
21640,0,2017.0,nissan,nv200,,other,88462.0,clean,automatic,,white
21641,6495,2008.0,nissan,quest 3.5 se,good,gas,134705.0,clean,automatic,mini-van,silver
21642,0,2018.0,ford,f-650sd,,diesel,66297.0,clean,automatic,,white
21643,0,2017.0,honda,accord sedan,,gas,92503.0,clean,automatic,sedan,silver
21644,51950,2019.0,ford,transit-350,,diesel,27519.0,clean,automatic,,white
21645,0,2017.0,kia,optima 4dr sdn lx,excellent,gas,66415.0,clean,automatic,sedan,grey
21646,59950,2019.0,ram,2500,,other,5726.0,clean,automatic,,black
21647,0,2014.0,kia,optima,,gas,56979.0,clean,automatic,sedan,
21648,54900,2013.0,ford,f550 4x4 crew cab,good,diesel,68570.0,clean,automatic,truck,white
21649,0,2017.0,honda,civic sedan,,gas,53045.0,clean,automatic,sedan,white
21650,31900,2011.0,,isuzu npr hd boxtruck,good,diesel,114156.0,clean,automatic,truck,white
21651,34995,2012.0,ford,f-350sd,,diesel,75484.0,clean,automatic,,white
21652,39900,2012.0,,international terrastar,good,diesel,118401.0,clean,automatic,truck,grey
21653,31900,2015.0,ford,e350 cutaway,good,gas,140395.0,clean,automatic,truck,white
21654,34900,2012.0,ford,econoline,good,gas,164279.0,clean,automatic,truck,white
21655,49900,2019.0,,isuzu npr hd boxtruck,good,diesel,62845.0,clean,automatic,truck,white
21656,27995,2012.0,ford,f-450sd,,gas,109771.0,clean,automatic,,white
21657,0,2015.0,ford,f-450sd,,diesel,106195.0,clean,automatic,,black
21658,26995,2013.0,ford,f-150,good,gas,119865.0,clean,automatic,truck,white
21659,48995,2015.0,mercedes-benz,s-class,good,gas,38393.0,clean,automatic,sedan,black
21660,0,2017.0,jeep,grand cherokee,,gas,48231.0,clean,automatic,SUV,silver
21661,15995,2016.0,chevrolet,malibu,good,gas,67732.0,clean,automatic,sedan,white
21662,35995,2009.0,ford,super duty f-450 drw,good,diesel,52283.0,clean,automatic,truck,white
21663,0,2018.0,honda,civic sedan,,gas,75708.0,clean,automatic,sedan,
21664,51995,2016.0,ford,f-250sd,,diesel,88840.0,clean,automatic,,white
21665,0,2013.0,hyundai,elantra,,gas,88016.0,clean,automatic,sedan,silver
21666,46998,2020.0,ford,"gt premium 2,200 miles",excellent,gas,2200.0,clean,automatic,coupe,
21667,72995,2018.0,ram,2500,,diesel,48479.0,clean,automatic,,
21668,42998,2018.0,volvo,xc90t6 awd 24733 miles,excellent,gas,24733.0,clean,automatic,SUV,
21669,46998,2018.0,volvo,"xc90 11,200 miles wwow",excellent,gas,11920.0,clean,automatic,SUV,
21670,68998,2021.0,volvo,"xc60 t8 inscription 1,300 miles",excellent,gas,1390.0,clean,automatic,SUV,
21671,46977,2019.0,volvo,xc60 t6 awd inscription,excellent,gas,31456.0,clean,automatic,SUV,
21672,68777,2020.0,volvo,"xc90 t8 1,300 miles",excellent,gas,1375.0,clean,automatic,SUV,
21673,29777,2018.0,volvo,certified,excellent,gas,34040.0,clean,automatic,sedan,
21674,37888,2018.0,volvo,certified,excellent,gas,23707.0,clean,automatic,sedan,
21675,0,2015.0,ford,taurus,,other,99594.0,clean,automatic,sedan,silver
21676,8675,2007.0,infiniti,g35,like new,gas,136324.0,clean,other,sedan,black
21677,20950,2015.0,chevrolet,colorado crew cab z71,excellent,gas,146347.0,clean,automatic,truck,red
21678,34950,2010.0,ford,f450 super duty crew,excellent,diesel,116677.0,clean,automatic,truck,white
21679,9500,2006.0,toyota,tundra,good,gas,240300.0,clean,automatic,truck,white
21680,8997,2011.0,toyota,rav4,like new,gas,164000.0,clean,automatic,SUV,grey
21681,5600,2003.0,ram,1500,good,gas,160000.0,clean,automatic,,blue
21682,29997,2015.0,toyota,tacoma v6 1 owner* trd sport* navigation*back up cam* 6-speed manual* rust free*1-owner*non smoker*bilstein toytec lift,,gas,144071.0,clean,manual,pickup,silver
21683,3800,1983.0,mercedes-benz,benz 300sd turbo diesel,,diesel,280000.0,salvage,automatic,,
21684,26500,1990.0,,GRADALL 552,good,other,1.0,clean,other,,
21685,4500,1966.0,datsun,roadster,fair,gas,100000.0,clean,manual,convertible,grey
21686,5999,2004.0,gmc,yukon denali xl awd,excellent,gas,198789.0,clean,automatic,SUV,grey
21687,4999,2011.0,chevrolet,hhr lt,excellent,gas,131975.0,clean,automatic,wagon,grey
21688,13800,2015.0,honda,civic,excellent,gas,28000.0,clean,automatic,,
21689,14995,2010.0,bmw,135i,,gas,99600.0,clean,automatic,coupe,
21690,5600,2002.0,ram,1500,excellent,gas,14000.0,clean,automatic,truck,
21691,56900,2012.0,,FREIGHTLINER M2,good,diesel,229000.0,clean,automatic,,white
21692,28900,2011.0,,FREIGHTLINER M2,,diesel,28900.0,clean,automatic,,white
21693,0,2017.0,kia,forte,,gas,40816.0,clean,automatic,sedan,silver
21694,35000,2015.0,mercedes-benz,benz sprinter 2500 ext,excellent,diesel,64289.0,clean,automatic,van,white
21695,1500,1989.0,,1989 isuzu trooper,fair,gas,135000.0,parts only,automatic,,silver
21696,48990,2012.0,ford,f-350 super duty,excellent,gas,15812.0,clean,automatic,pickup,grey
21697,29990,2020.0,chevrolet,express cargo,excellent,gas,31657.0,clean,automatic,,white
21698,30990,2018.0,ford,transit cargo,excellent,gas,25811.0,clean,automatic,,white
21699,58990,2018.0,chevrolet,express cargo,excellent,gas,22177.0,clean,automatic,,silver
21700,58990,2019.0,chevrolet,silverado 6500hd,excellent,diesel,12.0,clean,automatic,,white
21701,31990,2019.0,ford,transit cargo,excellent,gas,8242.0,clean,automatic,,white
21702,44990,2019.0,mercedes-benz,sprinter cab chassis,excellent,diesel,21.0,clean,automatic,,silver
21703,26990,2019.0,ram,pickup 1500 classic,excellent,gas,15000.0,clean,automatic,pickup,white
21704,15990,2006.0,chevrolet,express cargo,good,gas,86408.0,clean,automatic,,white
21705,15990,2006.0,chevrolet,express cargo,good,gas,84995.0,clean,automatic,,white
21706,79900,2013.0,,FREIGHTLINER CASCADIA,good,diesel,360000.0,clean,manual,,white
21707,59000,2014.0,,international 4400,,diesel,274632.0,clean,automatic,,
21708,0,2013.0,mercedes-benz,glk-class,,gas,96252.0,clean,automatic,SUV,white
21709,3500,2005.0,buick,lesabre limited,excellent,gas,140000.0,clean,automatic,,
21710,4500,2004.0,volvo,xc90,good,gas,148000.0,clean,automatic,,
21711,4300,2007.0,bmw,328i,,gas,140000.0,salvage,automatic,,
21712,5900,2010.0,toyota,prius hybrid,good,gas,103000.0,salvage,automatic,,
21713,6900,2012.0,toyota,prius hybrid,good,gas,91000.0,salvage,automatic,,
21714,4200,2004.0,mercedes-benz,benz s430,,gas,159000.0,clean,automatic,,
21715,9500,2008.0,mercedes-benz,cls550,excellent,gas,108000.0,salvage,automatic,,
21716,0,2019.0,cadillac,xts,,gas,66403.0,clean,automatic,sedan,
